TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
-0.2557776138611946,-0.2565647990870676,-0.2645564018373461,-0.2368129184631148,-0.233255983171082,-0.2445866180010908,-0.2579305681177489,-0.2756188333232093,-0.2844396887468817,-0.281323841680223,-0.6148810496505601,-0.7339264523189414,-0.6966962693451492,-0.772818121978237,-0.4677508811833108,-0.5879741497314398,-0.2870267106180987,-0.2680648753245135,-0.3255454208204571,-0.2491779498443083,-0.2818157628867603,-0.2632086091028564,-0.2673110047427879,-0.2525570689852189,-0.2802447809551838,-1.1941988958205818,-1.165485462292528,1.256472001129707,1.1842931882903267,0.6482108373553455,0.7056018259912044,0.6212026366318533,-0.2666883025068187,0.5780771162010431,0.6922842387684297,0.4525020197075593,-0.273742891728321,0.8651747287922745,1.0494338391796003,0.6814546834022834,-0.2759625114245841,2.364658711788313,2.411375778195647,2.249946600704212,-0.2273987559235186,1.712652054716822,1.9175565231684235,1.6436691404013242,-0.2400503831407197,0.8970292287626667
-0.1746064841577796,-0.1810542008841605,-0.1866059244467341,-0.1834379053406502,-0.1769404479907335,-0.1821884592507651,-0.1676055890068444,-0.1556547855346658,-0.1656168979378987,-0.1022794883921254,-0.8624200185065457,-1.0443159709715033,-0.2451212573106922,-0.2015858950614675,-0.5438738218645572,-0.2371449183477397,-0.1660257312584215,-0.1876950518252647,-0.0233945234421525,-0.2013127019605007,-0.1096508158894345,-0.1960341098336897,-0.0719567628815163,-0.1703120536898072,-0.143282022116382,-0.1856159394161248,-0.811898568418273,-0.1588025728084962,-0.1342993520510613,0.2864857182980024,0.2935937582857866,0.2869491044689098,-0.1651596997163688,-0.4571396051757772,-0.4388602901253568,-0.3897988869285194,-0.1779452503418621,-0.7693246955058862,-0.7868830062656236,-0.7454611378694819,-0.2012725274734701,-0.8311166404861261,-0.8691937784187077,-0.7934318864996218,-0.1787780996748115,-0.4266219837000606,-0.3861315139570764,-0.3363910216094243,-0.1669284334455173,0.2347281723903651
0.1613001414231061,0.0912967059829123,0.0947086872918296,0.0692877813592635,0.0962095621873116,0.1114882333799334,0.231061294543995,0.3243084924731463,0.3353260628512448,0.4411127827869433,1.5493167923474855,1.4958104980015017,1.0224577238386596,0.7790294278123197,0.8263391103978834,0.376806236573735,0.2227276324338354,0.4818954744969043,0.1829894497266073,0.3020685698659356,0.3285015886857699,0.298755795064217,-0.0502507360080416,0.1787441779317492,0.3665640353235418,1.1671806498162751,0.8146011434032991,-0.3973319953823506,-0.372599208739264,-0.2787097802290956,-0.3244183432723417,-0.2478565469917993,0.2367983534351802,-0.3996275650992868,-0.4388602901253568,-0.3897988869285194,0.284467133173194,-0.3391932680590014,-0.4002899861718923,-0.3212429207346328,0.2975957847383527,-0.5709953908823928,-0.5990292266975259,-0.578605169755822,0.1776300463201333,-0.4266219837000606,-0.3861315139570764,-0.3363910216094243,0.207659131148161,-1.7521749967265396
-0.1657916692320156,-0.1569723240922293,-0.1679194627833736,-0.1674735537405238,-0.1587366900275481,-0.1566915340663506,-0.1560304193109867,-0.1700044239222265,-0.1895738445813443,-0.2016541272909142,-0.5630157418902579,-0.3633593739276181,-0.839298904724451,-0.677612750825442,0.5218473476728975,0.7276354679574343,-0.1409493906845571,-0.203056676689981,-0.1339327635143527,-0.1883298537622658,-0.1766432168638281,-0.1771711075151702,-0.2238989509958386,-0.1647367356021282,-0.1874878916248298,0.0808720343861537,-0.6704638108685711,0.8589229635066165,0.8665600460393897,0.4221326379445063,0.3851511066647681,0.4206505173340875,-0.1571553188598331,-0.0545553246403469,0.0010292488888934,-0.0739360469399894,-0.1580660599802632,0.5640827295794557,0.6145166915741523,0.527193513535066,-0.1316670729462581,-0.0879130701897446,-0.0587001232551613,-0.077342830686955,-0.1532238444638675,-0.7831676567695414,-0.7700795201446601,-0.8314060621121111,-0.1715354706637934,0.2347281723903651
-0.0315858368681908,0.0031644871865999,-0.0617335902490511,0.0034302009763752,-0.0014951757694152,-0.0674522959208998,-0.0457334405393259,-0.0440435123299264,-0.0607193686578018,-0.0438601827875497,0.1984612765905354,0.1814059037074905,0.1906090174593974,0.1601945153191528,-0.2393820591395706,-0.4125595340395897,-0.0218301492155374,-0.0587063201261693,-0.1362537326452068,-0.0716711057850359,-0.0252257816268522,-0.0670853220073161,-0.028544709134567,-0.0240136969394029,-0.0363430449573792,1.9629433493647457,1.3803401736021068,0.986138655546005,0.8983333602644838,1.7786018344095416,1.872958017823224,1.690813939553273,0.0674113477592766,-0.8597238857112074,-0.7530671037069641,-0.9688807602408228,-0.0309454213178131,-0.554258981782444,-0.4002899861718923,-0.7068958454026776,-0.015424210599806,0.3580090719880839,0.4430340442270336,0.2807016972193784,0.0220316606246498,-0.0700763106305807,0.189790495324298,-0.1713860081085284,-0.0014294810659073,-1.7521749967265396
-0.2754156129061707,-0.2703696966111046,-0.2769635194886851,-0.2617965731134287,-0.2530703616947962,-0.2628377118933942,-0.2808017290195828,-0.3006236136478019,-0.3089005099851226,-0.291060392614319,-0.7068240952256399,-0.8289436519064602,-1.187883124540522,-1.28692712620333,-1.076734406633285,-1.2019253046529137,-0.3109454437162747,-0.3000660959887915,-0.3408829285892792,-0.2662778200113618,-0.2973534229158905,-0.2784159807432426,-0.2673110047427879,-0.2738923623382702,-0.3030568201008402,1.5447052793695033,1.168188037277554,-0.349626110867579,-0.2772792660639827,-0.4595723397577663,-0.5304223771250506,-0.381557959856977,-0.2980644887919139,-0.4571396051757772,-0.501701652841678,-0.4424426935932741,-0.3134422837560839,-0.8123378382505745,-0.8835312612890566,-0.8225917228030906,-0.326457148461957,-0.6453157479120307,-0.6762190986178633,-0.6144096225464551,-0.2750979847006773,-0.7831676567695414,-0.7700795201446601,-0.666401048611216,-0.2797417807135599,-1.089873940354238
1.001029564301195,0.9782942407059184,1.1422764917801087,0.8715427495892843,1.0170725035966008,1.037400460464034,0.9437180781377574,1.044681756899419,1.032276241015731,0.7875330830849759,-1.4659435997173291,-1.4085485693903257,-1.1086594382186876,-1.0584342354366216,-1.381226169358272,-1.114217996806989,0.7941620529456316,1.492278822459116,2.213161850641335,0.1753402052411753,1.3940209475849727,0.3491052161358577,0.8722554061146297,0.9240444360261147,0.8955257366771869,-0.4391496367141259,-1.0240507047428258,-2.194253645438719,-2.199564776682152,-2.2681979350444803,-2.247122659230961,-2.2979448775911857,0.7879289589130765,-1.6648924467820674,-1.632846181735464,-1.600606440217881,0.8802529570668114,-1.543561264910278,-1.5600690464530866,-1.555332279672376,0.7979836114906521,-1.648640567812146,-1.6410924976220858,-1.652738753474822,0.6591680429513592,-1.496259002908502,-1.5379755325198263,-1.4914261161156943,0.8019669323057755,-1.089873940354238
-0.2714401423794139,-0.2633357726345715,-0.2761623618043927,-0.261000207546369,-0.2515908381566361,-0.261157519130006,-0.2744020990207598,-0.2892991788755292,-0.3025333673781648,-0.2891285372702523,-1.1052439593843215,-0.8384453718652124,-0.6412396889198647,-0.3634350260212191,2.272674983341572,3.183440087643333,-0.301142041929859,-0.2907562240488976,-0.2843271645621243,-0.2687469136521851,-0.277764196077048,-0.2785480831199932,-0.2673110047427879,-0.2702238756245945,-0.2947437026608556,1.2430556979127574,1.6632096887015106,-1.0334104555792951,-0.9921788361285908,-1.0925912981081165,-1.171323815777924,-1.0277814553720006,-0.2956101408867512,-0.514651645252267,-0.5645430155579992,-0.4424426935932741,-0.3087231881212829,-0.554258981782444,-0.5935864962187581,-0.5140693830686552,-0.3198531044975784,-1.09123789008986,-1.1007633941797217,-1.0440630560340556,-0.2734087010028385,-0.604894820234801,-0.7700795201446601,-0.666401048611216,-0.2754891309736127,0.8970292287626667
-0.110534004505433,-0.1159520571636622,-0.1128994174918333,-0.1221918371949215,-0.125531687076182,-0.1109062812640247,-0.1053917363001658,-0.0947759092411716,-0.0881576306834691,-0.0554513148519497,-0.5653732558793625,-0.4457076135701343,-0.6016278457589475,-0.5348046940962496,-0.8483655845895446,-0.5879741497314398,-0.1172000346166233,-0.2225959513909963,-0.0862161749653668,-0.1638204062668919,-0.0852001208687965,-0.143735378489698,0.0582793983593314,-0.1037600093362303,-0.0685243144664302,-0.4613569678643158,-0.882615947193124,0.0479229267555115,0.0404538761869542,0.2638778983569197,0.247815084096295,0.2646655356580466,-0.0868549014757752,0.0604687555126327,0.0638706116052152,0.0839953730542746,-0.0696420055231808,0.7791484433028979,0.759489074109302,0.7585852683358928,-0.0171774966080481,0.3580090719880839,0.3272492363465274,0.388115055591278,-0.0694968015491639,0.1081965259041596,-0.0021835077694928,-0.0063809946076326,-0.0857737009081925,0.2347281723903651
-0.2519809707283749,-0.2556663851212176,-0.2564149075321044,-0.2477583149778187,-0.2392115336158278,-0.2407431770548406,-0.2427905038587884,-0.2649904630995869,-0.2704228136553054,-0.2596097876129138,0.1984612765905354,0.1814059037074905,0.1906090174593974,0.1601945153191528,-0.2393820591395706,-0.4125595340395897,-0.2772075804496499,-0.2743112766056177,-0.329282206545216,-0.244744116684861,-0.2673430918733878,-0.2562591180366606,-0.2673110047427879,-0.2507256174751952,-0.2690650712945149,-1.251567834625239,1.3803401736021068,-0.8266849560152877,-0.7697656365529353,-0.9795521984026968,-1.0339877932094517,-0.9163636113176862,-0.2725590040287154,-0.342115525022797,-0.4388602901253568,-0.2318674669342544,-0.2791698517083421,-0.3391932680590014,-0.4969382411953252,-0.2441123358010234,-0.289404370821107,-0.4595148553379354,-0.5218393547771883,-0.3995829058026552,-0.2488373017615462,-0.4266219837000606,-0.3861315139570764,-0.3363910216094243,-0.2518632990850174,-1.7521749967265396
