TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
-0.2557776138611946,-0.25656479908706764,-0.2645564018373461,-0.23681291846311484,-0.233255983171082,-0.24458661800109088,-0.25793056811774895,-0.2756188333232093,-0.2844396887468817,-0.28132384168022306,-0.6148810496505601,-0.7339264523189414,-0.6966962693451492,-0.772818121978237,-0.4677508811833108,-0.5879741497314398,-0.2870267106180987,-0.26806487532451356,-0.3255454208204571,-0.2491779498443083,-0.28181576288676036,-0.2632086091028564,-0.2673110047427879,-0.25255706898521896,-0.28024478095518385,-1.1941988958205818,-1.165485462292528,1.256472001129707,1.297752964903288,1.1842931882903267,0.6482108373553455,0.7056018259912044,0.6212026366318533,-0.2666883025068187,0.5780771162010431,0.6922842387684297,0.4525020197075593,-0.27374289172832106,0.8651747287922745,1.0494338391796003,0.6814546834022834,-0.27596251142458417,2.364658711788313,2.411375778195647,2.249946600704212,-0.22739875592351866,1.712652054716822,1.9175565231684233,1.6436691404013242,-0.24005038314071978,0.8970292287626667
-0.1746064841577796,-0.18105420088416052,-0.18660592444673418,-0.18343790534065027,-0.17694044799073358,-0.1821884592507651,-0.16760558900684447,-0.15565478553466588,-0.1656168979378987,-0.10227948839212544,-0.8624200185065457,-1.0443159709715033,-0.24512125731069226,-0.20158589506146754,-0.5438738218645572,-0.2371449183477397,-0.16602573125842154,-0.18769505182526475,-0.02339452344215254,-0.20131270196050077,-0.10965081588943455,-0.19603410983368974,-0.07195676288151631,-0.17031205368980729,-0.14328202211638205,-0.1856159394161248,-0.811898568418273,-0.15880257280849625,-0.18480684557181057,-0.1342993520510613,0.2864857182980024,0.2935937582857866,0.2869491044689098,-0.16515969971636882,-0.4571396051757772,-0.4388602901253568,-0.38979888692851944,-0.17794525034186218,-0.7693246955058862,-0.7868830062656236,-0.7454611378694819,-0.2012725274734701,-0.8311166404861261,-0.8691937784187077,-0.7934318864996218,-0.1787780996748115,-0.42662198370006066,-0.38613151395707646,-0.3363910216094243,-0.16692843344551733,0.2347281723903651
0.1613001414231061,0.09129670598291234,0.09470868729182967,0.0692877813592635,0.09620956218731166,0.11148823337993345,0.231061294543995,0.3243084924731463,0.33532606285124483,0.4411127827869433,1.5493167923474855,1.4958104980015015,1.0224577238386596,0.7790294278123197,0.8263391103978834,0.376806236573735,0.22272763243383542,0.4818954744969043,0.18298944972660738,0.3020685698659356,0.3285015886857699,0.298755795064217,-0.05025073600804169,0.17874417793174927,0.3665640353235418,1.1671806498162753,0.8146011434032991,-0.3973319953823506,-0.42392939564843946,-0.37259920873926405,-0.27870978022909565,-0.32441834327234176,-0.24785654699179935,0.2367983534351802,-0.3996275650992868,-0.4388602901253568,-0.38979888692851944,0.284467133173194,-0.3391932680590014,-0.4002899861718923,-0.32124292073463284,0.29759578473835274,-0.5709953908823928,-0.5990292266975259,-0.578605169755822,0.17763004632013338,-0.42662198370006066,-0.38613151395707646,-0.3363910216094243,0.207659131148161,-1.7521749967265396
-0.1657916692320156,-0.1569723240922293,-0.1679194627833736,-0.1674735537405238,-0.15873669002754812,-0.1566915340663506,-0.15603041931098677,-0.17000442392222653,-0.18957384458134438,-0.2016541272909142,-0.5630157418902579,-0.36335937392761813,-0.839298904724451,-0.677612750825442,0.5218473476728975,0.7276354679574343,-0.14094939068455717,-0.20305667668998106,-0.1339327635143527,-0.18832985376226588,-0.17664321686382814,-0.1771711075151702,-0.22389895099583865,-0.16473673560212823,-0.18748789162482987,0.08087203438615373,-0.6704638108685711,0.8589229635066165,0.8354493680884724,0.8665600460393897,0.4221326379445063,0.38515110666476815,0.42065051733408754,-0.1571553188598331,-0.05455532464034692,0.0010292488888934443,-0.07393604693998944,-0.15806605998026327,0.5640827295794557,0.6145166915741523,0.527193513535066,-0.13166707294625818,-0.08791307018974469,-0.05870012325516139,-0.07734283068695502,-0.1532238444638675,-0.7831676567695414,-0.7700795201446601,-0.8314060621121111,-0.17153547066379343,0.2347281723903651
-0.03158583686819081,0.0031644871865999275,-0.061733590249051166,0.003430200976375227,-0.0014951757694152417,-0.06745229592089982,-0.04573344053932594,-0.04404351232992643,-0.06071936865780187,-0.043860182787549794,0.1984612765905354,0.18140590370749057,0.19060901745939748,0.1601945153191528,-0.23938205913957067,-0.4125595340395897,-0.021830149215537473,-0.0587063201261693,-0.13625373264520685,-0.07167110578503597,-0.025225781626852253,-0.06708532200731612,-0.028544709134567067,-0.02401369693940292,-0.03634304495737929,1.9629433493647457,1.3803401736021068,0.986138655546005,1.0745719181651012,0.8983333602644838,1.7786018344095416,1.8729580178232237,1.690813939553273,0.0674113477592766,-0.8597238857112074,-0.7530671037069641,-0.9688807602408229,-0.030945421317813197,-0.554258981782444,-0.4002899861718923,-0.7068958454026776,-0.015424210599806018,0.3580090719880839,0.44303404422703363,0.2807016972193784,0.02203166062464985,-0.07007631063058076,0.18979049532429806,-0.17138600810852844,-0.0014294810659073284,-1.7521749967265396
-0.2754156129061707,-0.27036969661110466,-0.27696351948868514,-0.26179657311342874,-0.25307036169479624,-0.2628377118933942,-0.28080172901958284,-0.30062361364780193,-0.3089005099851226,-0.291060392614319,-0.7068240952256399,-0.8289436519064602,-1.1878831245405221,-1.28692712620333,-1.0767344066332847,-1.2019253046529137,-0.3109454437162747,-0.3000660959887915,-0.3408829285892792,-0.2662778200113618,-0.29735342291589056,-0.27841598074324264,-0.2673110047427879,-0.2738923623382702,-0.3030568201008402,1.5447052793695033,1.168188037277554,-0.349626110867579,-0.40798789230999727,-0.27727926606398273,-0.45957233975776635,-0.5304223771250506,-0.38155795985697705,-0.29806448879191394,-0.4571396051757772,-0.501701652841678,-0.44244269359327415,-0.3134422837560839,-0.8123378382505745,-0.8835312612890566,-0.8225917228030906,-0.32645714846195706,-0.6453157479120307,-0.6762190986178633,-0.6144096225464551,-0.2750979847006773,-0.7831676567695414,-0.7700795201446601,-0.666401048611216,-0.2797417807135599,-1.0898739403542381
1.001029564301195,0.9782942407059183,1.1422764917801087,0.8715427495892843,1.0170725035966008,1.037400460464034,0.9437180781377574,1.0446817568994187,1.032276241015731,0.7875330830849759,-1.4659435997173293,-1.4085485693903257,-1.1086594382186876,-1.0584342354366216,-1.381226169358272,-1.114217996806989,0.7941620529456316,1.4922788224591161,2.213161850641335,0.17534020524117533,1.3940209475849727,0.34910521613585777,0.8722554061146297,0.9240444360261149,0.8955257366771869,-0.43914963671412593,-1.0240507047428258,-2.194253645438719,-2.161553259538609,-2.1995647766821516,-2.2681979350444803,-2.247122659230961,-2.2979448775911857,0.7879289589130765,-1.6648924467820674,-1.632846181735464,-1.600606440217881,0.8802529570668114,-1.5435612649102781,-1.5600690464530866,-1.5553322796723759,0.7979836114906521,-1.648640567812146,-1.6410924976220858,-1.6527387534748221,0.6591680429513592,-1.4962590029085021,-1.5379755325198263,-1.4914261161156943,0.8019669323057755,-1.0898739403542381
-0.2714401423794139,-0.26333577263457153,-0.27616236180439274,-0.26100020754636905,-0.2515908381566361,-0.26115751913000607,-0.2744020990207598,-0.28929917887552925,-0.3025333673781648,-0.28912853727025234,-1.1052439593843215,-0.8384453718652124,-0.6412396889198647,-0.36343502602121913,2.272674983341572,3.183440087643333,-0.30114204192985905,-0.29075622404889767,-0.28432716456212437,-0.26874691365218517,-0.27776419607704805,-0.27854808311999324,-0.2673110047427879,-0.2702238756245945,-0.29474370266085564,1.2430556979127574,1.6632096887015106,-1.0334104555792953,-1.0934725358630006,-0.9921788361285909,-1.0925912981081163,-1.171323815777924,-1.0277814553720006,-0.29561014088675125,-0.514651645252267,-0.5645430155579992,-0.44244269359327415,-0.30872318812128297,-0.554258981782444,-0.5935864962187581,-0.5140693830686552,-0.3198531044975784,-1.09123789008986,-1.1007633941797215,-1.0440630560340556,-0.2734087010028385,-0.604894820234801,-0.7700795201446601,-0.666401048611216,-0.2754891309736127,0.8970292287626667
-0.11053400450543309,-0.1159520571636622,-0.11289941749183337,-0.1221918371949215,-0.12553168707618204,-0.11090628126402471,-0.10539173630016584,-0.09477590924117164,-0.08815763068346912,-0.05545131485194973,-0.5653732558793625,-0.4457076135701343,-0.6016278457589475,-0.5348046940962496,-0.8483655845895446,-0.5879741497314398,-0.11720003461662334,-0.22259595139099633,-0.08621617496536685,-0.16382040626689193,-0.08520012086879653,-0.14373537848969806,0.05827939835933142,-0.10376000933623034,-0.0685243144664302,-0.4613569678643158,-0.882615947193124,0.04792292675551152,0.038374201166376146,0.04045387618695425,0.26387789835691977,0.24781508409629502,0.2646655356580466,-0.08685490147577525,0.06046875551263272,0.06387061160521523,0.08399537305427462,-0.06964200552318082,0.7791484433028979,0.759489074109302,0.7585852683358928,-0.017177496608048133,0.3580090719880839,0.3272492363465274,0.388115055591278,-0.06949680154916399,0.10819652590415961,-0.002183507769492884,-0.006380994607632622,-0.08577370090819252,0.2347281723903651
-0.2519809707283749,-0.25566638512121764,-0.2564149075321044,-0.2477583149778187,-0.23921153361582786,-0.2407431770548406,-0.24279050385878848,-0.26499046309958696,-0.27042281365530546,-0.25960978761291387,0.1984612765905354,0.18140590370749057,0.19060901745939748,0.1601945153191528,-0.23938205913957067,-0.4125595340395897,-0.27720758044964994,-0.27431127660561777,-0.329282206545216,-0.24474411668486104,-0.26734309187338784,-0.2562591180366606,-0.2673110047427879,-0.2507256174751952,-0.26906507129451496,-1.251567834625239,1.3803401736021068,-0.8266849560152877,-0.9021744958016972,-0.7697656365529353,-0.9795521984026967,-1.0339877932094517,-0.9163636113176862,-0.2725590040287154,-0.342115525022797,-0.4388602901253568,-0.23186746693425445,-0.27916985170834213,-0.3391932680590014,-0.49693824119532526,-0.24411233580102346,-0.28940437082110704,-0.4595148553379354,-0.5218393547771883,-0.3995829058026552,-0.2488373017615462,-0.42662198370006066,-0.38613151395707646,-0.3363910216094243,-0.2518632990850174,-1.7521749967265396
